date,station_id,rain_mm,tmax_c,tmin_c,rh_mean_pct,wind_kmh
2024-10-31,MOCK_AWS_10,0.6,27.8,13.2,64.0,5.7
2024-11-01,MOCK_AWS_10,0.0,28.1,11.8,61.0,4.8
2024-11-02,MOCK_AWS_10,0.0,31.9,14.6,62.0,4.3
2024-11-03,MOCK_AWS_10,0.0,31.8,13.5,60.0,3.2
2024-11-04,MOCK_AWS_10,,,,,
2024-11-05,MOCK_AWS_10,0.0,27.6,11.5,54.0,3.2
2024-11-06,MOCK_AWS_10,0.0,28.1,11.3,57.0,3.5
2024-11-07,MOCK_AWS_10,0.0,24.6,9.1,58.0,5.1
2024-11-08,MOCK_AWS_10,0.0,22.7,5.9,56.0,4.2
2024-11-09,MOCK_AWS_10,0.0,25.1,7.4,59.0,5.0
2024-11-10,MOCK_AWS_10,0.0,27.4,10.9,63.0,5.2
2024-11-11,MOCK_AWS_10,0.0,29.7,12.8,59.0,2.7
2024-11-12,MOCK_AWS_10,0.0,31.9,14.2,60.0,3.9
2024-11-13,MOCK_AWS_10,0.0,30.9,12.8,60.0,2.8
2024-11-14,MOCK_AWS_10,0.0,30.8,12.7,59.0,3.2
2024-11-15,MOCK_AWS_10,0.0,29.8,12.2,67.0,4.5
2024-11-16,MOCK_AWS_10,0.0,28.4,12.6,58.0,5.0
2024-11-17,MOCK_AWS_10,,,,,
2024-11-18,MOCK_AWS_10,0.0,29.2,11.3,58.0,6.4
2024-11-19,MOCK_AWS_10,0.0,27.3,10.9,58.0,5.1
2024-11-20,MOCK_AWS_10,0.0,31.3,12.6,62.0,4.5
2024-11-21,MOCK_AWS_10,0.0,27.7,11.4,57.0,5.3
2024-11-22,MOCK_AWS_10,0.0,26.9,11.3,62.0,5.0
2024-11-23,MOCK_AWS_10,0.0,24.1,8.4,63.0,4.1
2024-11-24,MOCK_AWS_10,0.0,22.1,6.3,59.0,3.3
2024-11-25,MOCK_AWS_10,0.0,22.3,6.4,65.0,7.1
2024-11-26,MOCK_AWS_10,0.0,25.7,9.4,63.0,5.1
2024-11-27,MOCK_AWS_10,0.0,24.8,9.0,64.0,6.0
2024-11-28,MOCK_AWS_10,2.2,23.6,8.7,54.0,3.5
2024-11-29,MOCK_AWS_10,0.0,27.1,9.6,65.0,4.1
2024-11-30,MOCK_AWS_10,0.0,26.5,10.1,66.0,3.6
2024-12-01,MOCK_AWS_10,,,,,
2024-12-02,MOCK_AWS_10,0.0,24.6,9.6,63.0,4.9
2024-12-03,MOCK_AWS_10,0.0,24.3,7.2,65.0,3.3
2024-12-04,MOCK_AWS_10,,,,,
2024-12-05,MOCK_AWS_10,0.0,21.4,5.2,64.0,4.6
2024-12-06,MOCK_AWS_10,0.0,22.5,6.4,63.0,3.7
2024-12-07,MOCK_AWS_10,0.0,22.9,8.0,60.0,5.9
2024-12-08,MOCK_AWS_10,0.0,20.6,6.6,67.0,6.6
2024-12-09,MOCK_AWS_10,0.0,22.1,6.8,61.0,5.6
2024-12-10,MOCK_AWS_10,0.0,24.5,9.4,65.0,9.4
2024-12-11,MOCK_AWS_10,0.0,25.4,9.2,64.0,8.8
2024-12-12,MOCK_AWS_10,0.0,23.8,7.1,62.0,9.3
2024-12-13,MOCK_AWS_10,0.0,22.1,6.8,66.0,4.1
2024-12-14,MOCK_AWS_10,0.0,23.1,8.1,68.0,6.5
2024-12-15,MOCK_AWS_10,0.0,21.4,6.5,65.0,5.0
2024-12-16,MOCK_AWS_10,0.0,23.7,7.7,73.0,4.0
2024-12-17,MOCK_AWS_10,0.0,23.6,8.5,79.0,2.9
2024-12-18,MOCK_AWS_10,0.0,26.5,11.9,73.0,3.9
2024-12-19,MOCK_AWS_10,0.0,23.7,8.0,68.0,4.7
2024-12-20,MOCK_AWS_10,0.0,23.2,8.0,70.0,5.7
2024-12-21,MOCK_AWS_10,0.0,23.6,8.5,69.0,3.5
2024-12-22,MOCK_AWS_10,0.0,20.0,6.2,62.0,4.5
2024-12-23,MOCK_AWS_10,0.0,18.6,7.4,63.0,2.1
2024-12-24,MOCK_AWS_10,0.0,17.8,4.0,60.0,3.8
2024-12-25,MOCK_AWS_10,0.0,17.5,1.4,64.0,2.1
2024-12-26,MOCK_AWS_10,,,,,
2024-12-27,MOCK_AWS_10,0.0,19.8,5.6,72.0,6.4
2024-12-28,MOCK_AWS_10,1.7,14.4,4.4,56.0,6.2
2024-12-29,MOCK_AWS_10,6.6,12.2,5.1,51.0,5.0
2024-12-30,MOCK_AWS_10,0.0,19.3,5.0,71.0,6.3
2024-12-31,MOCK_AWS_10,0.0,21.6,6.9,68.0,6.0
2023-01-01,MOCK_ARG_11,0.0,,,,
2023-01-02,MOCK_ARG_11,0.0,,,,
2023-01-03,MOCK_ARG_11,0.0,,,,
2023-01-04,MOCK_ARG_11,0.0,,,,
2023-01-05,MOCK_ARG_11,0.0,,,,
2023-01-06,MOCK_ARG_11,0.0,,,,
2023-01-07,MOCK_ARG_11,0.0,,,,
2023-01-08,MOCK_ARG_11,0.0,,,,
2023-01-09,MOCK_ARG_11,0.0,,,,
2023-01-10,MOCK_ARG_11,0.0,,,,
2023-01-11,MOCK_ARG_11,0.0,,,,
2023-01-12,MOCK_ARG_11,0.0,,,,
2023-01-13,MOCK_ARG_11,0.0,,,,
2023-01-14,MOCK_ARG_11,0.0,,,,
2023-01-15,MOCK_ARG_11,0.0,,,,
2023-01-16,MOCK_ARG_11,0.0,,,,
2023-01-17,MOCK_ARG_11,0.0,,,,
2023-01-18,MOCK_ARG_11,0.0,,,,
2023-01-19,MOCK_ARG_11,0.0,,,,
2023-01-20,MOCK_ARG_11,5.5,,,,
2023-01-21,MOCK_ARG_11,0.0,,,,
2023-01-22,MOCK_ARG_11,0.0,,,,
2023-01-23,MOCK_ARG_11,0.0,,,,
2023-01-24,MOCK_ARG_11,0.0,,,,
2023-01-25,MOCK_ARG_11,0.0,,,,
2023-01-26,MOCK_ARG_11,0.0,,,,
2023-01-27,MOCK_ARG_11,0.0,,,,
2023-01-28,MOCK_ARG_11,0.0,,,,
2023-01-29,MOCK_ARG_11,0.0,,,,
2023-01-30,MOCK_ARG_11,0.0,,,,
2023-01-31,MOCK_ARG_11,0.0,,,,
2023-02-01,MOCK_ARG_11,0.0,,,,
2023-02-02,MOCK_ARG_11,0.0,,,,
2023-02-03,MOCK_ARG_11,0.0,,,,
2023-02-04,MOCK_ARG_11,0.0,,,,
2023-02-05,MOCK_ARG_11,0.0,,,,
2023-02-06,MOCK_ARG_11,0.0,,,,
2023-02-07,MOCK_ARG_11,0.0,,,,
2023-02-08,MOCK_ARG_11,0.0,,,,
2023-02-09,MOCK_ARG_11,0.0,,,,
2023-02-10,MOCK_ARG_11,0.0,,,,
2023-02-11,MOCK_ARG_11,0.0,,,,
2023-02-12,MOCK_ARG_11,0.0,,,,
2023-02-13,MOCK_ARG_11,0.0,,,,
2023-02-14,MOCK_ARG_11,0.0,,,,
2023-02-15,MOCK_ARG_11,0.0,,,,
2023-02-16,MOCK_ARG_11,0.0,,,,
2023-02-17,MOCK_ARG_11,0.0,,,,
2023-02-18,MOCK_ARG_11,0.0,,,,
2023-02-19,MOCK_ARG_11,0.0,,,,
2023-02-20,MOCK_ARG_11,0.0,,,,
2023-02-21,MOCK_ARG_11,0.0,,,,
2023-02-22,MOCK_ARG_11,3.5,,,,
2023-02-23,MOCK_ARG_11,0.0,,,,
2023-02-24,MOCK_ARG_11,0.0,,,,
2023-02-25,MOCK_ARG_11,0.0,,,,
2023-02-26,MOCK_ARG_11,0.0,,,,
2023-02-27,MOCK_ARG_11,0.0,,,,
2023-02-28,MOCK_ARG_11,0.0,,,,
2023-03-01,MOCK_ARG_11,0.0,,,,
2023-03-02,MOCK_ARG_11,0.0,,,,
2023-03-03,MOCK_ARG_11,,,,,
2023-03-04,MOCK_ARG_11,0.0,,,,
2023-03-05,MOCK_ARG_11,0.0,,,,
2023-03-06,MOCK_ARG_11,0.0,,,,
2023-03-07,MOCK_ARG_11,0.0,,,,
2023-03-08,MOCK_ARG_11,,,,,
2023-03-09,MOCK_ARG_11,0.0,,,,
2023-03-10,MOCK_ARG_11,0.0,,,,
2023-03-11,MOCK_ARG_11,0.0,,,,
2023-03-12,MOCK_ARG_11,0.0,,,,
2023-03-13,MOCK_ARG_11,0.0,,,,
2023-03-14,MOCK_ARG_11,0.0,,,,
2023-03-15,MOCK_ARG_11,0.0,,,,
2023-03-16,MOCK_ARG_11,0.0,,,,
2023-03-17,MOCK_ARG_11,0.5,,,,
2023-03-18,MOCK_ARG_11,6.0,,,,
2023-03-19,MOCK_ARG_11,0.0,,,,
2023-03-20,MOCK_ARG_11,6.0,,,,
2023-03-21,MOCK_ARG_11,0.0,,,,
2023-03-22,MOCK_ARG_11,0.0,,,,
2023-03-23,MOCK_ARG_11,0.0,,,,
2023-03-24,MOCK_ARG_11,0.0,,,,
2023-03-25,MOCK_ARG_11,0.0,,,,
2023-03-26,MOCK_ARG_11,0.0,,,,
2023-03-27,MOCK_ARG_11,,,,,
2023-03-28,MOCK_ARG_11,0.0,,,,
2023-03-29,MOCK_ARG_11,0.0,,,,
2023-03-30,MOCK_ARG_11,0.0,,,,
2023-03-31,MOCK_ARG_11,5.0,,,,
2023-04-01,MOCK_ARG_11,0.0,,,,
2023-04-02,MOCK_ARG_11,0.0,,,,
2023-04-03,MOCK_ARG_11,0.0,,,,
2023-04-04,MOCK_ARG_11,0.0,,,,
2023-04-05,MOCK_ARG_11,0.0,,,,
2023-04-06,MOCK_ARG_11,,,,,
2023-04-07,MOCK_ARG_11,0.0,,,,
2023-04-08,MOCK_ARG_11,0.0,,,,
2023-04-09,MOCK_ARG_11,0.0,,,,
2023-04-10,MOCK_ARG_11,0.0,,,,
2023-04-11,MOCK_ARG_11,0.0,,,,
2023-04-12,MOCK_ARG_11,0.0,,,,
2023-04-13,MOCK_ARG_11,0.0,,,,
2023-04-14,MOCK_ARG_11,3.5,,,,
2023-04-15,MOCK_ARG_11,0.0,,,,
2023-04-16,MOCK_ARG_11,,,,,
2023-04-17,MOCK_ARG_11,0.0,,,,
2023-04-18,MOCK_ARG_11,0.0,,,,
2023-04-19,MOCK_ARG_11,0.0,,,,
2023-04-20,MOCK_ARG_11,0.0,,,,
2023-04-21,MOCK_ARG_11,0.0,,,,
2023-04-22,MOCK_ARG_11,0.0,,,,
2023-04-23,MOCK_ARG_11,0.0,,,,
2023-04-24,MOCK_ARG_11,0.0,,,,
2023-04-25,MOCK_ARG_11,,,,,
2023-04-26,MOCK_ARG_11,0.0,,,,
2023-04-27,MOCK_ARG_11,0.0,,,,
2023-04-28,MOCK_ARG_11,0.0,,,,
2023-04-29,MOCK_ARG_11,0.0,,,,
2023-04-30,MOCK_ARG_11,0.0,,,,
2023-05-01,MOCK_ARG_11,0.0,,,,
2023-05-02,MOCK_ARG_11,0.0,,,,
2023-05-03,MOCK_ARG_11,0.0,,,,
2023-05-04,MOCK_ARG_11,0.0,,,,
2023-05-05,MOCK_ARG_11,0.5,,,,
2023-05-06,MOCK_ARG_11,0.0,,,,
2023-05-07,MOCK_ARG_11,0.0,,,,
2023-05-08,MOCK_ARG_11,0.0,,,,
2023-05-09,MOCK_ARG_11,0.0,,,,
2023-05-10,MOCK_ARG_11,0.0,,,,
2023-05-11,MOCK_ARG_11,0.0,,,,
2023-05-12,MOCK_ARG_11,0.0,,,,
2023-05-13,MOCK_ARG_11,0.0,,,,
2023-05-14,MOCK_ARG_11,0.0,,,,
2023-05-15,MOCK_ARG_11,0.0,,,,
2023-05-16,MOCK_ARG_11,8.0,,,,
2023-05-17,MOCK_ARG_11,0.0,,,,
2023-05-18,MOCK_ARG_11,0.0,,,,
2023-05-19,MOCK_ARG_11,0.0,,,,
2023-05-20,MOCK_ARG_11,0.0,,,,
2023-05-21,MOCK_ARG_11,0.0,,,,
2023-05-22,MOCK_ARG_11,0.0,,,,
2023-05-23,MOCK_ARG_11,0.0,,,,
2023-05-24,MOCK_ARG_11,0.0,,,,
2023-05-25,MOCK_ARG_11,0.0,,,,
2023-05-26,MOCK_ARG_11,0.0,,,,
2023-05-27,MOCK_ARG_11,0.0,,,,
2023-05-28,MOCK_ARG_11,0.0,,,,
2023-05-29,MOCK_ARG_11,0.0,,,,
2023-05-30,MOCK_ARG_11,11.0,,,,
2023-05-31,MOCK_ARG_11,5.0,,,,
2023-06-01,MOCK_ARG_11,0.0,,,,
2023-06-02,MOCK_ARG_11,0.0,,,,
2023-06-03,MOCK_ARG_11,0.0,,,,
2023-06-04,MOCK_ARG_11,0.0,,,,
2023-06-05,MOCK_ARG_11,0.0,,,,
2023-06-06,MOCK_ARG_11,0.0,,,,
2023-06-07,MOCK_ARG_11,0.0,,,,
2023-06-08,MOCK_ARG_11,3.0,,,,
2023-06-09,MOCK_ARG_11,0.0,,,,
2023-06-10,MOCK_ARG_11,0.0,,,,
2023-06-11,MOCK_ARG_11,3.5,,,,
2023-06-12,MOCK_ARG_11,0.0,,,,
2023-06-13,MOCK_ARG_11,0.0,,,,
2023-06-14,MOCK_ARG_11,0.0,,,,
2023-06-15,MOCK_ARG_11,0.0,,,,
2023-06-16,MOCK_ARG_11,0.0,,,,
2023-06-17,MOCK_ARG_11,0.0,,,,
2023-06-18,MOCK_ARG_11,0.0,,,,
2023-06-19,MOCK_ARG_11,0.0,,,,
2023-06-20,MOCK_ARG_11,0.0,,,,
2023-06-21,MOCK_ARG_11,0.0,,,,
2023-06-22,MOCK_ARG_11,0.0,,,,
2023-06-23,MOCK_ARG_11,0.0,,,,
2023-06-24,MOCK_ARG_11,0.0,,,,
2023-06-25,MOCK_ARG_11,0.0,,,,
2023-06-26,MOCK_ARG_11,0.0,,,,
2023-06-27,MOCK_ARG_11,3.5,,,,
2023-06-28,MOCK_ARG_11,0.0,,,,
2023-06-29,MOCK_ARG_11,0.0,,,,
2023-06-30,MOCK_ARG_11,0.0,,,,
2023-07-01,MOCK_ARG_11,0.0,,,,
2023-07-02,MOCK_ARG_11,0.0,,,,
2023-07-03,MOCK_ARG_11,,,,,
2023-07-04,MOCK_ARG_11,0.0,,,,
2023-07-05,MOCK_ARG_11,0.0,,,,
2023-07-06,MOCK_ARG_11,0.5,,,,
2023-07-07,MOCK_ARG_11,0.0,,,,
2023-07-08,MOCK_ARG_11,0.0,,,,
2023-07-09,MOCK_ARG_11,,,,,
2023-07-10,MOCK_ARG_11,0.0,,,,
2023-07-11,MOCK_ARG_11,0.0,,,,
2023-07-12,MOCK_ARG_11,0.0,,,,
2023-07-13,MOCK_ARG_11,0.0,,,,
2023-07-14,MOCK_ARG_11,,,,,
2023-07-15,MOCK_ARG_11,0.0,,,,
2023-07-16,MOCK_ARG_11,0.0,,,,
2023-07-17,MOCK_ARG_11,0.0,,,,
2023-07-18,MOCK_ARG_11,0.0,,,,
2023-07-19,MOCK_ARG_11,0.0,,,,
2023-07-20,MOCK_ARG_11,0.0,,,,
2023-07-21,MOCK_ARG_11,0.5,,,,
2023-07-22,MOCK_ARG_11,0.0,,,,
2023-07-23,MOCK_ARG_11,0.0,,,,
2023-07-24,MOCK_ARG_11,0.0,,,,
2023-07-25,MOCK_ARG_11,0.5,,,,
2023-07-26,MOCK_ARG_11,0.0,,,,
2023-07-27,MOCK_ARG_11,,,,,
2023-07-28,MOCK_ARG_11,0.0,,,,
2023-07-29,MOCK_ARG_11,0.0,,,,
2023-07-30,MOCK_ARG_11,0.0,,,,
2023-07-31,MOCK_ARG_11,0.0,,,,
2023-08-01,MOCK_ARG_11,0.0,,,,
2023-08-02,MOCK_ARG_11,0.0,,,,
2023-08-03,MOCK_ARG_11,0.0,,,,
2023-08-04,MOCK_ARG_11,0.0,,,,
2023-08-05,MOCK_ARG_11,15.5,,,,
2023-08-06,MOCK_ARG_11,0.0,,,,
2023-08-07,MOCK_ARG_11,0.0,,,,
2023-08-08,MOCK_ARG_11,0.0,,,,
2023-08-09,MOCK_ARG_11,0.0,,,,
2023-08-10,MOCK_ARG_11,0.0,,,,
2023-08-11,MOCK_ARG_11,0.0,,,,
2023-08-12,MOCK_ARG_11,0.0,,,,
2023-08-13,MOCK_ARG_11,0.0,,,,
2023-08-14,MOCK_ARG_11,0.0,,,,
2023-08-15,MOCK_ARG_11,65.5,,,,
2023-08-16,MOCK_ARG_11,33.5,,,,
2023-08-17,MOCK_ARG_11,0.0,,,,
2023-08-18,MOCK_ARG_11,0.0,,,,
2023-08-19,MOCK_ARG_11,0.0,,,,
2023-08-20,MOCK_ARG_11,0.0,,,,
2023-08-21,MOCK_ARG_11,18.5,,,,
2023-08-22,MOCK_ARG_11,0.0,,,,
2023-08-23,MOCK_ARG_11,0.0,,,,
2023-08-24,MOCK_ARG_11,0.0,,,,
2023-08-25,MOCK_ARG_11,0.0,,,,
2023-08-26,MOCK_ARG_11,0.0,,,,
2023-08-27,MOCK_ARG_11,0.0,,,,
2023-08-28,MOCK_ARG_11,0.0,,,,
2023-08-29,MOCK_ARG_11,0.0,,,,
2023-08-30,MOCK_ARG_11,0.0,,,,
2023-08-31,MOCK_ARG_11,0.0,,,,
2023-09-01,MOCK_ARG_11,0.0,,,,
2023-09-02,MOCK_ARG_11,0.0,,,,
2023-09-03,MOCK_ARG_11,0.0,,,,
2023-09-04,MOCK_ARG_11,63.0,,,,
2023-09-05,MOCK_ARG_11,0.0,,,,
2023-09-06,MOCK_ARG_11,0.0,,,,
2023-09-07,MOCK_ARG_11,10.0,,,,
2023-09-08,MOCK_ARG_11,12.5,,,,
2023-09-09,MOCK_ARG_11,0.0,,,,
2023-09-10,MOCK_ARG_11,0.0,,,,
2023-09-11,MOCK_ARG_11,0.0,,,,
2023-09-12,MOCK_ARG_11,0.0,,,,
2023-09-13,MOCK_ARG_11,0.0,,,,
2023-09-14,MOCK_ARG_11,0.0,,,,
2023-09-15,MOCK_ARG_11,0.0,,,,
2023-09-16,MOCK_ARG_11,0.0,,,,
2023-09-17,MOCK_ARG_11,5.0,,,,
2023-09-18,MOCK_ARG_11,0.0,,,,
2023-09-19,MOCK_ARG_11,0.0,,,,
2023-09-20,MOCK_ARG_11,0.0,,,,
2023-09-21,MOCK_ARG_11,0.0,,,,
2023-09-22,MOCK_ARG_11,0.0,,,,
2023-09-23,MOCK_ARG_11,0.0,,,,
2023-09-24,MOCK_ARG_11,0.0,,,,
2023-09-25,MOCK_ARG_11,0.0,,,,
2023-09-26,MOCK_ARG_11,0.0,,,,
2023-09-27,MOCK_ARG_11,0.0,,,,
2023-09-28,MOCK_ARG_11,0.0,,,,
2023-09-29,MOCK_ARG_11,0.0,,,,
2023-09-30,MOCK_ARG_11,0.0,,,,
2023-10-01,MOCK_ARG_11,0.0,,,,
2023-10-02,MOCK_ARG_11,0.0,,,,
2023-10-03,MOCK_ARG_11,0.0,,,,
2023-10-04,MOCK_ARG_11,0.0,,,,
2023-10-05,MOCK_ARG_11,0.0,,,,
2023-10-06,MOCK_ARG_11,0.0,,,,
2023-10-07,MOCK_ARG_11,0.0,,,,
2023-10-08,MOCK_ARG_11,0.0,,,,
2023-10-09,MOCK_ARG_11,0.0,,,,
2023-10-10,MOCK_ARG_11,0.0,,,,
2023-10-11,MOCK_ARG_11,0.0,,,,
2023-10-12,MOCK_ARG_11,0.0,,,,
2023-10-13,MOCK_ARG_11,0.0,,,,
2023-10-14,MOCK_ARG_11,0.0,,,,
2023-10-15,MOCK_ARG_11,0.0,,,,
2023-10-16,MOCK_ARG_11,0.0,,,,
2023-10-17,MOCK_ARG_11,0.0,,,,
2023-10-18,MOCK_ARG_11,0.0,,,,
2023-10-19,MOCK_ARG_11,0.0,,,,
2023-10-20,MOCK_ARG_11,0.0,,,,
2023-10-21,MOCK_ARG_11,0.0,,,,
2023-10-22,MOCK_ARG_11,0.0,,,,
2023-10-23,MOCK_ARG_11,0.0,,,,
2023-10-24,MOCK_ARG_11,0.0,,,,
2023-10-25,MOCK_ARG_11,0.0,,,,
2023-10-26,MOCK_ARG_11,0.0,,,,
2023-10-27,MOCK_ARG_11,,,,,
2023-10-28,MOCK_ARG_11,0.0,,,,
2023-10-29,MOCK_ARG_11,0.0,,,,
2023-10-30,MOCK_ARG_11,0.0,,,,
2023-10-31,MOCK_ARG_11,0.0,,,,
2023-11-01,MOCK_ARG_11,0.0,,,,
2023-11-02,MOCK_ARG_11,0.0,,,,
2023-11-03,MOCK_ARG_11,0.0,,,,
2023-11-04,MOCK_ARG_11,0.0,,,,
2023-11-05,MOCK_ARG_11,0.0,,,,
2023-11-06,MOCK_ARG_11,0.0,,,,
2023-11-07,MOCK_ARG_11,0.0,,,,
2023-11-08,MOCK_ARG_11,0.0,,,,
2023-11-09,MOCK_ARG_11,0.0,,,,
2023-11-10,MOCK_ARG_11,0.0,,,,
2023-11-11,MOCK_ARG_11,0.0,,,,
2023-11-12,MOCK_ARG_11,0.0,,,,
2023-11-13,MOCK_ARG_11,0.0,,,,
2023-11-14,MOCK_ARG_11,0.0,,,,
2023-11-15,MOCK_ARG_11,0.0,,,,
2023-11-16,MOCK_ARG_11,0.0,,,,
2023-11-17,MOCK_ARG_11,0.5,,,,
2023-11-18,MOCK_ARG_11,0.0,,,,
2023-11-19,MOCK_ARG_11,0.0,,,,
2023-11-20,MOCK_ARG_11,0.0,,,,
2023-11-21,MOCK_ARG_11,0.0,,,,
2023-11-22,MOCK_ARG_11,0.0,,,,
2023-11-23,MOCK_ARG_11,0.0,,,,
2023-11-24,MOCK_ARG_11,0.0,,,,
2023-11-25,MOCK_ARG_11,,,,,
2023-11-26,MOCK_ARG_11,0.0,,,,
2023-11-27,MOCK_ARG_11,0.0,,,,
2023-11-28,MOCK_ARG_11,0.0,,,,
2023-11-29,MOCK_ARG_11,0.0,,,,
2023-11-30,MOCK_ARG_11,0.0,,,,
2023-12-01,MOCK_ARG_11,0.0,,,,
2023-12-02,MOCK_ARG_11,0.0,,,,
2023-12-03,MOCK_ARG_11,0.0,,,,
2023-12-04,MOCK_ARG_11,0.0,,,,
2023-12-05,MOCK_ARG_11,0.0,,,,
2023-12-06,MOCK_ARG_11,0.0,,,,
2023-12-07,MOCK_ARG_11,0.0,,,,
2023-12-08,MOCK_ARG_11,0.0,,,,
2023-12-09,MOCK_ARG_11,0.0,,,,
2023-12-10,MOCK_ARG_11,0.0,,,,
2023-12-11,MOCK_ARG_11,0.0,,,,
2023-12-12,MOCK_ARG_11,0.0,,,,
2023-12-13,MOCK_ARG_11,0.0,,,,
2023-12-14,MOCK_ARG_11,0.0,,,,
2023-12-15,MOCK_ARG_11,0.0,,,,
2023-12-16,MOCK_ARG_11,0.0,,,,
2023-12-17,MOCK_ARG_11,0.0,,,,
2023-12-18,MOCK_ARG_11,0.0,,,,
2023-12-19,MOCK_ARG_11,0.0,,,,
2023-12-20,MOCK_ARG_11,0.0,,,,
2023-12-21,MOCK_ARG_11,0.0,,,,
2023-12-22,MOCK_ARG_11,0.0,,,,
2023-12-23,MOCK_ARG_11,0.0,,,,
2023-12-24,MOCK_ARG_11,0.0,,,,
2023-12-25,MOCK_ARG_11,0.0,,,,
2023-12-26,MOCK_ARG_11,0.0,,,,
2023-12-27,MOCK_ARG_11,0.0,,,,
2023-12-28,MOCK_ARG_11,0.0,,,,
2023-12-29,MOCK_ARG_11,0.0,,,,
2023-12-30,MOCK_ARG_11,0.0,,,,
2023-12-31,MOCK_ARG_11,0.0,,,,
2024-01-01,MOCK_ARG_11,0.0,,,,
2024-01-02,MOCK_ARG_11,0.0,,,,
2024-01-03,MOCK_ARG_11,0.0,,,,
2024-01-04,MOCK_ARG_11,0.0,,,,
2024-01-05,MOCK_ARG_11,0.0,,,,
2024-01-06,MOCK_ARG_11,0.0,,,,
2024-01-07,MOCK_ARG_11,,,,,
2024-01-08,MOCK_ARG_11,0.0,,,,
2024-01-09,MOCK_ARG_11,0.0,,,,
2024-01-10,MOCK_ARG_11,0.0,,,,
2024-01-11,MOCK_ARG_11,0.5,,,,
2024-01-12,MOCK_ARG_11,0.0,,,,
2024-01-13,MOCK_ARG_11,0.0,,,,
2024-01-14,MOCK_ARG_11,0.0,,,,
2024-01-15,MOCK_ARG_11,0.0,,,,
2024-01-16,MOCK_ARG_11,0.0,,,,
2024-01-17,MOCK_ARG_11,0.0,,,,
2024-01-18,MOCK_ARG_11,0.0,,,,
2024-01-19,MOCK_ARG_11,0.0,,,,
2024-01-20,MOCK_ARG_11,0.0,,,,
2024-01-21,MOCK_ARG_11,0.0,,,,
2024-01-22,MOCK_ARG_11,0.0,,,,
2024-01-23,MOCK_ARG_11,0.0,,,,
2024-01-24,MOCK_ARG_11,2.5,,,,
2024-01-25,MOCK_ARG_11,0.0,,,,
2024-01-26,MOCK_ARG_11,0.0,,,,
2024-01-27,MOCK_ARG_11,2.5,,,,
2024-01-28,MOCK_ARG_11,0.0,,,,
2024-01-29,MOCK_ARG_11,2.0,,,,
2024-01-30,MOCK_ARG_11,26.0,,,,
2024-01-31,MOCK_ARG_11,1.5,,,,
2024-02-01,MOCK_ARG_11,0.0,,,,
2024-02-02,MOCK_ARG_11,0.0,,,,
2024-02-03,MOCK_ARG_11,0.5,,,,
2024-02-04,MOCK_ARG_11,2.0,,,,
2024-02-05,MOCK_ARG_11,0.0,,,,
2024-02-06,MOCK_ARG_11,0.0,,,,
2024-02-07,MOCK_ARG_11,,,,,
2024-02-08,MOCK_ARG_11,0.0,,,,
2024-02-09,MOCK_ARG_11,0.0,,,,
2024-02-10,MOCK_ARG_11,3.0,,,,
2024-02-11,MOCK_ARG_11,0.0,,,,
2024-02-12,MOCK_ARG_11,0.0,,,,
2024-02-13,MOCK_ARG_11,0.0,,,,
2024-02-14,MOCK_ARG_11,0.0,,,,
2024-02-15,MOCK_ARG_11,0.0,,,,
2024-02-16,MOCK_ARG_11,0.0,,,,
2024-02-17,MOCK_ARG_11,0.0,,,,
2024-02-18,MOCK_ARG_11,0.0,,,,
2024-02-19,MOCK_ARG_11,0.0,,,,
2024-02-20,MOCK_ARG_11,0.0,,,,
2024-02-21,MOCK_ARG_11,0.0,,,,
2024-02-22,MOCK_ARG_11,,,,,
2024-02-23,MOCK_ARG_11,0.0,,,,
2024-02-24,MOCK_ARG_11,0.0,,,,
2024-02-25,MOCK_ARG_11,0.0,,,,
2024-02-26,MOCK_ARG_11,0.0,,,,
2024-02-27,MOCK_ARG_11,0.0,,,,
2024-02-28,MOCK_ARG_11,,,,,
2024-02-29,MOCK_ARG_11,0.0,,,,
2024-03-01,MOCK_ARG_11,0.0,,,,
2024-03-02,MOCK_ARG_11,0.0,,,,
2024-03-03,MOCK_ARG_11,0.0,,,,
2024-03-04,MOCK_ARG_11,,,,,
2024-03-05,MOCK_ARG_11,0.0,,,,
2024-03-06,MOCK_ARG_11,0.0,,,,
2024-03-07,MOCK_ARG_11,0.0,,,,
2024-03-08,MOCK_ARG_11,0.0,,,,
2024-03-09,MOCK_ARG_11,0.0,,,,
2024-03-10,MOCK_ARG_11,0.0,,,,
2024-03-11,MOCK_ARG_11,0.0,,,,
2024-03-12,MOCK_ARG_11,0.0,,,,
2024-03-13,MOCK_ARG_11,3.5,,,,
2024-03-14,MOCK_ARG_11,0.0,,,,
2024-03-15,MOCK_ARG_11,0.0,,,,
2024-03-16,MOCK_ARG_11,17.0,,,,
2024-03-17,MOCK_ARG_11,0.0,,,,
2024-03-18,MOCK_ARG_11,0.0,,,,
2024-03-19,MOCK_ARG_11,0.0,,,,
2024-03-20,MOCK_ARG_11,0.0,,,,
2024-03-21,MOCK_ARG_11,0.0,,,,
2024-03-22,MOCK_ARG_11,0.0,,,,
2024-03-23,MOCK_ARG_11,0.0,,,,
2024-03-24,MOCK_ARG_11,0.0,,,,
2024-03-25,MOCK_ARG_11,0.0,,,,
2024-03-26,MOCK_ARG_11,,,,,
