source,block_id,valid_date,issue_date,lead_day,rain_mm,tmax_c,tmin_c,rh_mean_pct,wind_kmh
mock_nwp_a,MB02,2024-03-24,2024-03-20,4,0.0,32.1,19.14,42.6,8.85
mock_nwp_a,MB03,2024-03-24,2024-03-20,4,0.0,34.71,18.79,56.0,10.42
mock_nwp_a,MB04,2024-03-24,2024-03-20,4,0.0,30.65,21.03,61.9,12.14
mock_nwp_a,MB05,2024-03-24,2024-03-20,4,0.0,30.74,20.84,48.8,5.77
mock_nwp_a,MB06,2024-03-24,2024-03-20,4,0.0,32.46,18.93,39.7,11.26
mock_nwp_a,MB01,2024-03-25,2024-03-21,4,0.0,37.39,18.98,46.2,19.54
mock_nwp_a,MB02,2024-03-25,2024-03-21,4,0.0,38.14,16.55,49.3,14.61
mock_nwp_a,MB03,2024-03-25,2024-03-21,4,0.0,33.4,17.1,41.9,12.71
mock_nwp_a,MB04,2024-03-25,2024-03-21,4,0.0,34.21,20.88,68.6,14.14
mock_nwp_a,MB05,2024-03-25,2024-03-21,4,0.0,34.48,22.14,35.1,13.71
mock_nwp_a,MB06,2024-03-25,2024-03-21,4,0.0,34.21,17.77,62.0,11.36
mock_nwp_a,MB01,2024-03-26,2024-03-22,4,0.0,36.34,16.84,21.8,9.66
mock_nwp_a,MB02,2024-03-26,2024-03-22,4,0.0,35.05,20.97,33.2,9.7
mock_nwp_a,MB03,2024-03-26,2024-03-22,4,0.0,35.58,19.24,45.0,9.24
mock_nwp_a,MB04,2024-03-26,2024-03-22,4,0.0,34.06,21.46,54.1,7.94
mock_nwp_a,MB05,2024-03-26,2024-03-22,4,0.0,34.78,20.29,29.4,14.53
mock_nwp_a,MB06,2024-03-26,2024-03-22,4,0.0,37.49,19.05,41.4,13.1
mock_nwp_a,MB01,2024-03-27,2024-03-23,4,0.0,36.09,19.67,41.3,18.27
mock_nwp_a,MB02,2024-03-27,2024-03-23,4,0.0,33.78,14.21,57.7,9.64
mock_nwp_a,MB03,2024-03-27,2024-03-23,4,2.85,32.04,16.74,39.1,7.14
mock_nwp_a,MB04,2024-03-27,2024-03-23,4,0.0,29.99,19.02,46.1,8.12
mock_nwp_a,MB05,2024-03-27,2024-03-23,4,0.0,35.19,20.24,38.7,8.89
mock_nwp_a,MB06,2024-03-27,2024-03-23,4,0.0,31.65,19.49,27.0,17.48
mock_nwp_a,MB01,2024-03-28,2024-03-24,4,0.0,32.78,14.82,35.6,7.89
mock_nwp_a,MB02,2024-03-28,2024-03-24,4,0.86,33.08,12.42,45.1,5.76
mock_nwp_a,MB03,2024-03-28,2024-03-24,4,0.0,30.37,14.83,53.9,11.9
mock_nwp_a,MB04,2024-03-28,2024-03-24,4,0.0,30.9,16.51,37.2,13.41
mock_nwp_a,MB05,2024-03-28,2024-03-24,4,0.0,28.08,20.46,44.4,5.86
mock_nwp_a,MB06,2024-03-28,2024-03-24,4,0.0,34.24,14.55,29.1,6.71
mock_nwp_a,MB01,2024-03-29,2024-03-25,4,0.0,37.18,16.24,41.6,5.85
mock_nwp_a,MB02,2024-03-29,2024-03-25,4,0.0,35.67,16.68,45.6,11.57
mock_nwp_a,MB03,2024-03-29,2024-03-25,4,0.0,33.31,16.77,45.1,13.19
mock_nwp_a,MB04,2024-03-29,2024-03-25,4,0.0,36.82,15.99,72.8,16.43
mock_nwp_a,MB05,2024-03-29,2024-03-25,4,0.0,32.12,16.46,68.9,17.64
mock_nwp_a,MB06,2024-03-29,2024-03-25,4,0.0,32.78,15.67,41.3,6.06
mock_nwp_a,MB01,2024-03-30,2024-03-26,4,0.0,36.46,18.54,52.2,8.69
mock_nwp_a,MB02,2024-03-30,2024-03-26,4,0.0,37.64,22.02,51.2,15.75
mock_nwp_a,MB03,2024-03-30,2024-03-26,4,0.0,37.13,19.13,53.5,13.62
mock_nwp_a,MB04,2024-03-30,2024-03-26,4,0.0,35.9,21.88,5.0,14.81
mock_nwp_a,MB05,2024-03-30,2024-03-26,4,0.0,35.72,20.71,28.6,4.83
mock_nwp_a,MB06,2024-03-30,2024-03-26,4,0.0,33.91,15.1,45.6,11.36
mock_nwp_a,MB01,2024-03-31,2024-03-27,4,0.0,33.61,21.11,59.1,7.56
mock_nwp_a,MB02,2024-03-31,2024-03-27,4,0.0,38.34,17.39,54.7,12.5
mock_nwp_a,MB03,2024-03-31,2024-03-27,4,0.0,32.12,22.5,46.2,7.78
mock_nwp_a,MB04,2024-03-31,2024-03-27,4,0.0,39.32,23.56,64.2,8.45
mock_nwp_a,MB05,2024-03-31,2024-03-27,4,0.0,36.01,17.3,32.8,10.65
mock_nwp_a,MB06,2024-03-31,2024-03-27,4,0.0,36.75,16.6,28.6,14.72
mock_nwp_a,MB01,2024-04-01,2024-03-28,4,0.0,42.36,21.3,39.9,11.89
mock_nwp_a,MB02,2024-04-01,2024-03-28,4,0.0,38.72,24.68,50.6,9.24
mock_nwp_a,MB03,2024-04-01,2024-03-28,4,0.0,40.88,19.42,33.1,8.26
mock_nwp_a,MB04,2024-04-01,2024-03-28,4,0.0,39.68,18.22,45.9,11.01
mock_nwp_a,MB05,2024-04-01,2024-03-28,4,0.0,34.22,23.21,42.2,6.54
mock_nwp_a,MB06,2024-04-01,2024-03-28,4,0.0,32.72,21.02,26.4,3.98
mock_nwp_a,MB01,2024-04-02,2024-03-29,4,0.0,44.11,19.96,43.7,10.54
mock_nwp_a,MB02,2024-04-02,2024-03-29,4,5.98,34.98,24.15,39.7,6.79
mock_nwp_a,MB03,2024-04-02,2024-03-29,4,0.0,34.44,13.29,39.5,8.74
mock_nwp_a,MB04,2024-04-02,2024-03-29,4,0.0,37.15,24.37,52.2,10.47
mock_nwp_a,MB05,2024-04-02,2024-03-29,4,0.0,43.87,24.61,36.5,5.64
mock_nwp_a,MB06,2024-04-02,2024-03-29,4,0.0,36.94,21.4,45.5,16.46
mock_nwp_a,MB01,2024-04-03,2024-03-30,4,10.81,39.68,26.0,29.7,13.5
mock_nwp_a,MB02,2024-04-03,2024-03-30,4,1.36,34.55,22.92,19.4,10.48
mock_nwp_a,MB03,2024-04-03,2024-03-30,4,1.3,36.77,23.72,43.2,16.49
mock_nwp_a,MB04,2024-04-03,2024-03-30,4,0.0,42.13,25.76,61.8,12.73
mock_nwp_a,MB05,2024-04-03,2024-03-30,4,0.0,38.91,16.68,5.4,15.83
mock_nwp_a,MB06,2024-04-03,2024-03-30,4,0.79,37.78,19.37,33.7,7.08
mock_nwp_a,MB01,2024-04-04,2024-03-31,4,0.0,37.15,22.4,18.4,12.9
mock_nwp_a,MB02,2024-04-04,2024-03-31,4,0.0,41.18,16.75,41.7,11.83
mock_nwp_a,MB03,2024-04-04,2024-03-31,4,0.0,36.45,21.52,51.9,15.78
mock_nwp_a,MB04,2024-04-04,2024-03-31,4,0.41,35.0,18.64,53.6,20.55
mock_nwp_a,MB05,2024-04-04,2024-03-31,4,0.0,36.12,19.15,32.4,17.39
mock_nwp_a,MB06,2024-04-04,2024-03-31,4,0.0,38.36,20.81,47.0,10.6
mock_nwp_a,MB01,2024-04-05,2024-04-01,4,0.0,31.44,18.71,36.6,14.0
mock_nwp_a,MB02,2024-04-05,2024-04-01,4,0.0,40.57,16.04,44.4,13.58
mock_nwp_a,MB03,2024-04-05,2024-04-01,4,0.0,39.57,20.22,27.4,18.31
mock_nwp_a,MB04,2024-04-05,2024-04-01,4,0.0,34.54,13.93,44.2,13.42
mock_nwp_a,MB05,2024-04-05,2024-04-01,4,0.0,36.7,17.61,23.9,10.44
mock_nwp_a,MB06,2024-04-05,2024-04-01,4,0.0,37.35,21.2,53.3,17.5
mock_nwp_a,MB01,2024-04-06,2024-04-02,4,0.0,38.1,22.23,36.9,9.81
mock_nwp_a,MB02,2024-04-06,2024-04-02,4,0.78,37.29,20.8,28.1,18.06
mock_nwp_a,MB03,2024-04-06,2024-04-02,4,0.0,37.19,17.64,29.5,9.94
mock_nwp_a,MB04,2024-04-06,2024-04-02,4,0.0,34.36,21.84,37.5,7.89
mock_nwp_a,MB05,2024-04-06,2024-04-02,4,0.0,38.66,19.89,40.2,13.2
mock_nwp_a,MB06,2024-04-06,2024-04-02,4,0.0,36.35,20.09,38.1,13.05
mock_nwp_a,MB01,2024-04-07,2024-04-03,4,0.0,32.24,24.62,38.2,11.06
mock_nwp_a,MB02,2024-04-07,2024-04-03,4,0.0,39.92,18.78,38.9,9.32
mock_nwp_a,MB03,2024-04-07,2024-04-03,4,0.0,38.51,23.44,42.0,9.29
mock_nwp_a,MB04,2024-04-07,2024-04-03,4,0.0,38.36,18.05,26.6,8.6
mock_nwp_a,MB05,2024-04-07,2024-04-03,4,0.0,39.65,12.94,57.8,8.97
mock_nwp_a,MB06,2024-04-07,2024-04-03,4,0.0,37.53,23.7,35.2,10.4
mock_nwp_a,MB01,2024-04-08,2024-04-04,4,1.14,37.63,16.61,37.2,14.07
mock_nwp_a,MB02,2024-04-08,2024-04-04,4,0.0,35.52,20.79,24.4,15.43
mock_nwp_a,MB03,2024-04-08,2024-04-04,4,0.0,38.26,21.3,27.2,7.66
mock_nwp_a,MB04,2024-04-08,2024-04-04,4,0.0,33.5,17.68,54.7,9.76
mock_nwp_a,MB05,2024-04-08,2024-04-04,4,0.0,33.72,19.84,58.2,10.05
mock_nwp_a,MB06,2024-04-08,2024-04-04,4,0.0,35.42,21.21,73.8,16.3
mock_nwp_a,MB01,2024-04-09,2024-04-05,4,0.0,37.14,22.95,37.0,3.96
mock_nwp_a,MB02,2024-04-09,2024-04-05,4,0.0,38.68,15.27,29.1,13.52
mock_nwp_a,MB03,2024-04-09,2024-04-05,4,0.0,34.07,18.22,29.7,6.76
mock_nwp_a,MB04,2024-04-09,2024-04-05,4,5.04,38.85,19.9,44.9,7.37
mock_nwp_a,MB05,2024-04-09,2024-04-05,4,0.0,41.17,23.28,33.7,5.79
mock_nwp_a,MB06,2024-04-09,2024-04-05,4,0.0,40.06,19.8,48.4,17.86
mock_nwp_a,MB01,2024-04-10,2024-04-06,4,0.0,33.68,18.43,23.3,9.38
mock_nwp_a,MB02,2024-04-10,2024-04-06,4,0.0,38.41,17.24,39.8,13.86
mock_nwp_a,MB03,2024-04-10,2024-04-06,4,0.0,32.89,18.49,31.2,6.71
mock_nwp_a,MB04,2024-04-10,2024-04-06,4,0.0,34.59,19.58,51.6,7.6
mock_nwp_a,MB05,2024-04-10,2024-04-06,4,0.0,32.88,16.1,41.1,8.72
mock_nwp_a,MB06,2024-04-10,2024-04-06,4,6.78,32.57,20.0,45.9,12.27
mock_nwp_a,MB01,2024-04-11,2024-04-07,4,1.72,39.53,20.78,45.9,11.95
mock_nwp_a,MB02,2024-04-11,2024-04-07,4,0.0,31.35,17.8,36.9,5.53
mock_nwp_a,MB03,2024-04-11,2024-04-07,4,0.0,38.99,19.82,34.7,13.76
mock_nwp_a,MB04,2024-04-11,2024-04-07,4,0.0,33.8,20.41,43.5,10.14
mock_nwp_a,MB05,2024-04-11,2024-04-07,4,0.0,39.06,21.82,32.2,11.76
mock_nwp_a,MB06,2024-04-11,2024-04-07,4,0.0,35.95,19.6,36.5,6.72
mock_nwp_a,MB01,2024-04-12,2024-04-08,4,0.0,34.72,15.36,41.5,6.24
mock_nwp_a,MB02,2024-04-12,2024-04-08,4,0.0,34.27,22.38,48.8,7.24
mock_nwp_a,MB03,2024-04-12,2024-04-08,4,0.0,34.66,21.04,25.8,3.57
mock_nwp_a,MB04,2024-04-12,2024-04-08,4,1.6,35.21,19.49,34.5,11.07
mock_nwp_a,MB05,2024-04-12,2024-04-08,4,0.0,34.08,25.85,21.2,10.28
mock_nwp_a,MB06,2024-04-12,2024-04-08,4,0.0,38.06,17.44,39.0,5.18
mock_nwp_a,MB01,2024-04-13,2024-04-09,4,0.0,32.9,18.53,35.8,13.06
mock_nwp_a,MB02,2024-04-13,2024-04-09,4,0.0,30.23,17.27,41.6,7.16
mock_nwp_a,MB03,2024-04-13,2024-04-09,4,0.0,34.11,19.86,26.3,7.55
mock_nwp_a,MB04,2024-04-13,2024-04-09,4,0.0,33.18,17.75,51.3,8.33
mock_nwp_a,MB05,2024-04-13,2024-04-09,4,1.45,35.55,17.45,23.8,6.64
mock_nwp_a,MB06,2024-04-13,2024-04-09,4,0.0,38.68,15.36,20.0,8.12
mock_nwp_a,MB01,2024-04-14,2024-04-10,4,0.0,32.18,21.08,35.9,17.23
mock_nwp_a,MB02,2024-04-14,2024-04-10,4,0.0,34.01,19.91,14.8,9.85
mock_nwp_a,MB03,2024-04-14,2024-04-10,4,0.0,36.41,20.16,24.4,11.19
mock_nwp_a,MB04,2024-04-14,2024-04-10,4,0.0,33.71,17.34,35.7,7.69
mock_nwp_a,MB05,2024-04-14,2024-04-10,4,0.0,34.37,17.87,43.8,11.86
mock_nwp_a,MB06,2024-04-14,2024-04-10,4,0.0,30.93,16.56,59.2,7.34
mock_nwp_a,MB01,2024-04-15,2024-04-11,4,1.75,37.95,21.15,42.5,7.67
mock_nwp_a,MB02,2024-04-15,2024-04-11,4,0.0,32.08,21.35,17.5,10.72
mock_nwp_a,MB03,2024-04-15,2024-04-11,4,0.0,38.16,15.92,73.5,6.27
mock_nwp_a,MB04,2024-04-15,2024-04-11,4,6.57,37.82,16.88,42.1,8.18
mock_nwp_a,MB05,2024-04-15,2024-04-11,4,0.0,36.01,23.96,47.1,8.99
mock_nwp_a,MB06,2024-04-15,2024-04-11,4,0.0,38.7,24.05,34.2,23.3
mock_nwp_a,MB01,2024-04-16,2024-04-12,4,0.0,33.99,21.23,72.5,11.1
mock_nwp_a,MB02,2024-04-16,2024-04-12,4,0.0,38.93,19.72,55.1,8.5
mock_nwp_a,MB03,2024-04-16,2024-04-12,4,0.0,38.56,21.21,54.6,7.92
mock_nwp_a,MB04,2024-04-16,2024-04-12,4,0.77,40.51,20.85,30.7,12.36
mock_nwp_a,MB05,2024-04-16,2024-04-12,4,0.0,40.88,24.97,28.8,19.96
mock_nwp_a,MB06,2024-04-16,2024-04-12,4,0.0,34.99,19.59,19.7,6.1
mock_nwp_a,MB01,2024-04-17,2024-04-13,4,0.0,44.18,21.67,48.4,15.56
mock_nwp_a,MB02,2024-04-17,2024-04-13,4,0.0,37.02,23.87,36.6,26.0
mock_nwp_a,MB03,2024-04-17,2024-04-13,4,0.0,41.14,22.57,34.6,20.65
mock_nwp_a,MB04,2024-04-17,2024-04-13,4,0.0,44.54,29.25,27.9,12.34
mock_nwp_a,MB05,2024-04-17,2024-04-13,4,0.0,43.48,25.64,42.9,10.79
mock_nwp_a,MB06,2024-04-17,2024-04-13,4,0.0,38.68,25.53,11.9,18.15
mock_nwp_a,MB01,2024-04-18,2024-04-14,4,0.0,42.51,23.73,38.7,16.05
mock_nwp_a,MB02,2024-04-18,2024-04-14,4,0.0,45.13,27.19,63.1,9.42
mock_nwp_a,MB03,2024-04-18,2024-04-14,4,0.0,42.81,28.54,37.6,16.85
mock_nwp_a,MB04,2024-04-18,2024-04-14,4,0.0,39.98,23.93,23.6,14.0
mock_nwp_a,MB05,2024-04-18,2024-04-14,4,0.0,49.27,24.49,57.6,10.54
mock_nwp_a,MB06,2024-04-18,2024-04-14,4,0.0,39.47,20.31,55.1,9.69
mock_nwp_a,MB01,2024-04-19,2024-04-15,4,0.0,44.86,28.67,25.4,9.11
mock_nwp_a,MB02,2024-04-19,2024-04-15,4,0.0,44.93,26.17,25.1,9.35
mock_nwp_a,MB03,2024-04-19,2024-04-15,4,1.57,43.29,24.94,30.9,16.93
mock_nwp_a,MB04,2024-04-19,2024-04-15,4,0.0,46.13,28.53,55.7,11.38
mock_nwp_a,MB05,2024-04-19,2024-04-15,4,0.0,46.61,26.54,43.2,14.16
mock_nwp_a,MB06,2024-04-19,2024-04-15,4,0.0,39.44,26.43,36.7,12.66
mock_nwp_a,MB01,2024-04-20,2024-04-16,4,0.38,41.53,26.83,30.5,12.8
mock_nwp_a,MB02,2024-04-20,2024-04-16,4,0.0,48.15,24.77,45.3,8.7
mock_nwp_a,MB03,2024-04-20,2024-04-16,4,0.0,42.32,23.09,15.9,11.42
mock_nwp_a,MB04,2024-04-20,2024-04-16,4,4.64,37.88,26.72,21.1,11.67
mock_nwp_a,MB05,2024-04-20,2024-04-16,4,0.0,41.84,25.5,42.0,30.68
mock_nwp_a,MB06,2024-04-20,2024-04-16,4,0.0,40.92,25.11,5.0,17.54
mock_nwp_a,MB01,2024-04-21,2024-04-17,4,0.0,46.37,29.13,46.5,11.12
mock_nwp_a,MB02,2024-04-21,2024-04-17,4,0.0,47.15,31.18,37.9,7.6
mock_nwp_a,MB03,2024-04-21,2024-04-17,4,1.06,41.49,26.85,6.7,13.4
mock_nwp_a,MB04,2024-04-21,2024-04-17,4,0.0,44.83,25.07,48.5,11.62
mock_nwp_a,MB05,2024-04-21,2024-04-17,4,0.0,40.67,28.24,41.1,29.0
mock_nwp_a,MB06,2024-04-21,2024-04-17,4,1.52,47.32,31.25,19.3,11.54
mock_nwp_a,MB01,2024-04-22,2024-04-18,4,0.5,47.38,30.04,28.9,11.8
mock_nwp_a,MB02,2024-04-22,2024-04-18,4,0.0,46.04,27.22,40.6,22.47
mock_nwp_a,MB03,2024-04-22,2024-04-18,4,1.26,43.63,25.64,28.3,26.63
mock_nwp_a,MB04,2024-04-22,2024-04-18,4,0.0,41.09,26.03,44.9,11.65
mock_nwp_a,MB05,2024-04-22,2024-04-18,4,0.0,47.2,26.94,23.6,16.84
mock_nwp_a,MB06,2024-04-22,2024-04-18,4,2.47,43.07,27.59,25.1,18.18
mock_nwp_a,MB01,2024-04-23,2024-04-19,4,0.0,39.64,24.75,42.8,13.81
mock_nwp_a,MB02,2024-04-23,2024-04-19,4,0.0,44.54,28.15,27.7,33.55
mock_nwp_a,MB03,2024-04-23,2024-04-19,4,0.0,40.17,24.91,20.8,21.48
mock_nwp_a,MB04,2024-04-23,2024-04-19,4,1.89,38.87,24.33,49.6,19.24
mock_nwp_a,MB05,2024-04-23,2024-04-19,4,0.35,43.35,23.6,32.8,21.69
mock_nwp_a,MB06,2024-04-23,2024-04-19,4,0.0,42.46,25.19,32.4,17.37
mock_nwp_a,MB01,2024-04-24,2024-04-20,4,0.0,40.47,17.05,30.9,17.81
mock_nwp_a,MB02,2024-04-24,2024-04-20,4,0.0,39.15,18.75,28.8,7.48
mock_nwp_a,MB03,2024-04-24,2024-04-20,4,0.0,34.69,21.59,30.2,11.77
mock_nwp_a,MB04,2024-04-24,2024-04-20,4,0.0,39.27,19.84,22.5,18.07
mock_nwp_a,MB05,2024-04-24,2024-04-20,4,0.0,39.01,23.14,11.2,10.57
mock_nwp_a,MB06,2024-04-24,2024-04-20,4,0.0,37.14,24.12,26.3,13.1
mock_nwp_a,MB01,2024-04-25,2024-04-21,4,0.0,38.45,23.87,52.6,25.52
mock_nwp_a,MB02,2024-04-25,2024-04-21,4,0.0,34.1,24.11,20.9,9.72
mock_nwp_a,MB03,2024-04-25,2024-04-21,4,0.0,42.49,23.04,23.3,10.26
mock_nwp_a,MB04,2024-04-25,2024-04-21,4,0.0,37.33,20.35,42.7,7.27
mock_nwp_a,MB05,2024-04-25,2024-04-21,4,0.0,43.2,21.58,45.2,9.04
mock_nwp_a,MB06,2024-04-25,2024-04-21,4,0.0,40.68,19.83,32.4,12.07
mock_nwp_a,MB01,2024-04-26,2024-04-22,4,0.0,34.8,20.63,25.8,17.78
mock_nwp_a,MB02,2024-04-26,2024-04-22,4,0.0,38.21,27.14,45.4,17.3
mock_nwp_a,MB03,2024-04-26,2024-04-22,4,0.0,37.38,26.25,29.5,8.56
mock_nwp_a,MB04,2024-04-26,2024-04-22,4,0.0,35.51,23.1,25.9,14.35
mock_nwp_a,MB05,2024-04-26,2024-04-22,4,0.0,36.2,18.78,43.3,7.25
mock_nwp_a,MB06,2024-04-26,2024-04-22,4,0.0,36.28,24.6,41.6,5.08
mock_nwp_a,MB01,2024-04-27,2024-04-23,4,0.0,42.2,23.77,26.8,6.1
mock_nwp_a,MB02,2024-04-27,2024-04-23,4,0.0,37.4,17.4,19.2,11.8
mock_nwp_a,MB03,2024-04-27,2024-04-23,4,1.24,35.96,25.4,42.5,7.26
mock_nwp_a,MB04,2024-04-27,2024-04-23,4,0.0,40.93,21.0,48.6,10.34
mock_nwp_a,MB05,2024-04-27,2024-04-23,4,0.0,34.38,22.62,22.0,7.76
mock_nwp_a,MB06,2024-04-27,2024-04-23,4,1.98,44.36,20.61,41.1,11.15
mock_nwp_a,MB01,2024-04-28,2024-04-24,4,0.0,39.28,31.27,58.2,7.98
mock_nwp_a,MB02,2024-04-28,2024-04-24,4,0.0,43.72,28.32,38.3,6.41
mock_nwp_a,MB03,2024-04-28,2024-04-24,4,0.0,39.18,23.64,25.8,10.82
mock_nwp_a,MB04,2024-04-28,2024-04-24,4,0.0,39.27,25.67,28.6,8.03
mock_nwp_a,MB05,2024-04-28,2024-04-24,4,0.0,47.82,26.72,34.5,7.99
mock_nwp_a,MB06,2024-04-28,2024-04-24,4,0.0,43.74,21.45,67.7,7.63
mock_nwp_a,MB01,2024-04-29,2024-04-25,4,0.0,42.64,24.4,38.2,6.16
mock_nwp_a,MB02,2024-04-29,2024-04-25,4,2.04,40.59,22.28,18.3,14.09
mock_nwp_a,MB03,2024-04-29,2024-04-25,4,4.91,40.91,20.27,46.2,11.18
mock_nwp_a,MB04,2024-04-29,2024-04-25,4,0.0,41.46,23.37,19.1,7.91
mock_nwp_a,MB05,2024-04-29,2024-04-25,4,0.0,34.71,29.96,44.5,15.09
mock_nwp_a,MB06,2024-04-29,2024-04-25,4,0.0,40.08,18.62,28.7,9.46
mock_nwp_a,MB01,2024-04-30,2024-04-26,4,0.0,35.87,25.81,28.8,8.39
mock_nwp_a,MB02,2024-04-30,2024-04-26,4,1.7,36.06,23.0,33.4,9.23
mock_nwp_a,MB03,2024-04-30,2024-04-26,4,0.0,42.04,20.27,40.9,4.86
mock_nwp_a,MB04,2024-04-30,2024-04-26,4,0.0,38.62,21.46,37.1,10.69
mock_nwp_a,MB05,2024-04-30,2024-04-26,4,0.0,41.27,22.29,29.3,6.63
mock_nwp_a,MB06,2024-04-30,2024-04-26,4,0.0,33.78,22.68,39.9,7.21
mock_nwp_a,MB01,2024-05-01,2024-04-27,4,0.0,39.5,20.88,17.1,5.03
mock_nwp_a,MB02,2024-05-01,2024-04-27,4,0.0,34.64,19.2,26.8,7.42
mock_nwp_a,MB03,2024-05-01,2024-04-27,4,0.0,33.61,19.92,35.8,8.74
mock_nwp_a,MB04,2024-05-01,2024-04-27,4,0.0,38.75,20.06,65.0,5.25
mock_nwp_a,MB05,2024-05-01,2024-04-27,4,0.0,39.59,17.92,50.2,7.13
mock_nwp_a,MB06,2024-05-01,2024-04-27,4,0.0,36.64,18.87,32.7,7.49
mock_nwp_a,MB01,2024-05-02,2024-04-28,4,0.0,41.16,24.25,36.2,6.17
mock_nwp_a,MB02,2024-05-02,2024-04-28,4,0.0,37.41,23.23,29.6,6.38
mock_nwp_a,MB03,2024-05-02,2024-04-28,4,1.86,39.53,18.88,31.5,5.65
mock_nwp_a,MB04,2024-05-02,2024-04-28,4,1.72,38.06,20.36,34.9,6.21
mock_nwp_a,MB05,2024-05-02,2024-04-28,4,0.0,37.54,23.29,47.6,3.36
mock_nwp_a,MB06,2024-05-02,2024-04-28,4,0.0,32.6,20.35,23.0,6.0
mock_nwp_a,MB01,2024-05-03,2024-04-29,4,0.0,38.8,18.73,5.0,6.63
mock_nwp_a,MB02,2024-05-03,2024-04-29,4,0.0,41.13,23.52,35.1,6.77
mock_nwp_a,MB03,2024-05-03,2024-04-29,4,0.0,42.92,24.85,48.0,7.71
mock_nwp_a,MB04,2024-05-03,2024-04-29,4,0.0,39.38,25.09,33.4,9.16
mock_nwp_a,MB05,2024-05-03,2024-04-29,4,0.0,44.17,16.52,50.1,19.55
mock_nwp_a,MB06,2024-05-03,2024-04-29,4,0.0,38.51,17.81,46.4,5.49
mock_nwp_a,MB01,2024-05-04,2024-04-30,4,0.0,36.71,24.98,29.2,9.21
mock_nwp_a,MB02,2024-05-04,2024-04-30,4,0.0,39.0,23.8,43.3,9.04
mock_nwp_a,MB03,2024-05-04,2024-04-30,4,0.0,35.12,20.29,15.8,7.13
mock_nwp_a,MB04,2024-05-04,2024-04-30,4,0.0,37.94,21.99,22.8,8.12
mock_nwp_a,MB05,2024-05-04,2024-04-30,4,0.0,38.61,17.64,38.7,8.34
mock_nwp_a,MB06,2024-05-04,2024-04-30,4,0.0,35.98,24.69,35.3,8.54
mock_nwp_a,MB01,2024-05-05,2024-05-01,4,0.0,42.93,22.63,28.5,6.24
mock_nwp_a,MB02,2024-05-05,2024-05-01,4,0.0,40.78,29.9,26.6,12.69
mock_nwp_a,MB03,2024-05-05,2024-05-01,4,33.88,36.45,25.75,39.6,9.86
mock_nwp_a,MB04,2024-05-05,2024-05-01,4,0.0,42.13,23.54,36.7,4.77
mock_nwp_a,MB05,2024-05-05,2024-05-01,4,0.0,41.58,23.68,39.0,6.6
mock_nwp_a,MB06,2024-05-05,2024-05-01,4,0.0,43.13,28.22,45.0,5.08
mock_nwp_a,MB01,2024-05-06,2024-05-02,4,0.0,41.17,30.77,23.0,8.73
mock_nwp_a,MB02,2024-05-06,2024-05-02,4,0.0,42.74,26.12,25.0,11.45
mock_nwp_a,MB03,2024-05-06,2024-05-02,4,0.0,43.39,25.98,39.4,9.83
mock_nwp_a,MB04,2024-05-06,2024-05-02,4,0.0,43.04,26.2,5.0,9.65
mock_nwp_a,MB05,2024-05-06,2024-05-02,4,7.46,44.65,27.24,29.1,12.32
mock_nwp_a,MB06,2024-05-06,2024-05-02,4,0.0,41.6,27.93,47.2,10.43
mock_nwp_a,MB01,2024-05-07,2024-05-03,4,0.0,38.73,20.05,31.5,13.61
mock_nwp_a,MB02,2024-05-07,2024-05-03,4,0.0,45.49,28.16,51.6,13.99
mock_nwp_a,MB03,2024-05-07,2024-05-03,4,0.0,41.45,27.3,35.3,7.56
mock_nwp_a,MB04,2024-05-07,2024-05-03,4,0.0,40.19,26.17,35.0,9.91
mock_nwp_a,MB05,2024-05-07,2024-05-03,4,0.0,43.33,22.65,10.9,20.47
mock_nwp_a,MB06,2024-05-07,2024-05-03,4,0.0,45.73,23.71,42.2,13.64
mock_nwp_a,MB01,2024-05-08,2024-05-04,4,0.0,43.56,28.21,38.4,8.45
mock_nwp_a,MB02,2024-05-08,2024-05-04,4,0.0,42.68,23.78,36.3,10.75
mock_nwp_a,MB03,2024-05-08,2024-05-04,4,0.0,39.08,23.8,50.3,17.06
mock_nwp_a,MB04,2024-05-08,2024-05-04,4,0.0,40.7,20.33,37.0,21.13
mock_nwp_a,MB05,2024-05-08,2024-05-04,4,0.0,43.3,27.88,45.0,24.61
mock_nwp_a,MB06,2024-05-08,2024-05-04,4,0.0,35.44,24.69,39.3,23.92
mock_nwp_a,MB01,2024-05-09,2024-05-05,4,0.0,39.72,25.78,54.5,14.83
mock_nwp_a,MB02,2024-05-09,2024-05-05,4,0.0,41.8,29.95,45.2,21.89
mock_nwp_a,MB03,2024-05-09,2024-05-05,4,0.0,40.81,26.79,38.2,17.75
mock_nwp_a,MB04,2024-05-09,2024-05-05,4,3.86,44.41,24.53,39.8,12.6
mock_nwp_a,MB05,2024-05-09,2024-05-05,4,0.0,44.02,27.44,52.6,23.19
mock_nwp_a,MB06,2024-05-09,2024-05-05,4,0.0,43.24,23.43,47.3,34.55
mock_nwp_a,MB01,2024-05-10,2024-05-06,4,0.0,43.75,28.92,19.9,11.69
mock_nwp_a,MB02,2024-05-10,2024-05-06,4,0.0,41.27,31.51,34.7,13.6
mock_nwp_a,MB03,2024-05-10,2024-05-06,4,0.0,39.94,26.06,45.3,15.7
